timestamp,location,car_count,truck_count,bus_count,weather,accident_reported
2024-02-15 02:45:00,Oak Rd,53,14,3,Fog,0
2024-02-15 03:00:00,Maple Dr,47,16,4,Rain,0
2024-02-15 03:15:00,Elm Ave,48,16,7,Clear,0
2024-02-15 03:30:00,Maple Dr,40,16,4,Fog,0
2024-02-15 03:45:00,Cedar Ln,48,19,5,Rain,0
2024-02-15 04:00:00,Elm Ave,52,12,5,Fog,0
2024-02-15 04:15:00,Pine St,50,17,4,Fog,0
2024-02-15 04:30:00,2nd Ave,46,13,9,Rain,0
2024-02-15 04:45:00,Pine St,59,12,3,Cloudy,0
2024-02-15 05:00:00,2nd Ave,61,16,4,Snow,0
2024-02-15 05:15:00,Cedar Ln,45,14,7,Fog,0
2024-02-15 05:30:00,Elm Ave,61,18,6,Fog,0
2024-02-15 05:45:00,2nd Ave,61,12,1,Rain,0
2024-02-15 06:00:00,5th Blvd,66,18,2,Clear,0
2024-02-15 06:15:00,Pine St,54,20,4,Clear,0
2024-02-15 06:30:00,Maple Dr,49,17,1,Fog,0
2024-02-15 06:45:00,Oak Rd,54,14,7,Rain,0
2024-02-15 07:00:00,2nd Ave,51,18,3,Clear,0
2024-02-15 07:15:00,Cedar Ln,67,8,7,Fog,0
2024-02-15 07:30:00,Cedar Ln,43,15,4,Rain,0
2024-02-15 07:45:00,Pine St,48,18,9,Fog,0
2024-02-15 08:00:00,2nd Ave,50,9,6,Rain,0
2024-02-15 08:15:00,Oak Rd,55,12,4,Fog,0
2024-02-15 08:30:00,5th Blvd,38,11,4,Fog,0
2024-02-15 08:45:00,Maple Dr,42,24,4,Clear,0
2024-02-15 09:00:00,Cedar Ln,44,14,13,Snow,0
2024-02-15 09:15:00,Main St,47,17,4,Rain,0
2024-02-15 09:30:00,Main St,40,20,4,Clear,0
2024-02-15 09:45:00,Main St,41,12,0,Rain,0
2024-02-15 10:00:00,Pine St,61,18,8,Rain,0
2024-02-15 10:15:00,Cedar Ln,50,14,7,Fog,0
2024-02-15 10:30:00,Cedar Ln,50,11,7,Fog,0
2024-02-15 10:45:00,Elm Ave,52,13,4,Snow,0
2024-02-15 11:00:00,Pine St,40,11,3,Snow,0
2024-02-15 11:15:00,Elm Ave,49,13,5,Cloudy,0
2024-02-15 11:30:00,Pine St,56,12,2,Clear,0
2024-02-15 11:45:00,Main St,39,15,6,Cloudy,0
2024-02-15 12:00:00,Maple Dr,57,16,8,Fog,0
2024-02-15 12:15:00,Elm Ave,52,16,7,Clear,0
2024-02-15 12:30:00,Oak Rd,47,17,6,Clear,0
2024-02-15 12:45:00,Oak Rd,50,14,4,Clear,0
2024-02-15 13:00:00,Main St,42,16,7,Rain,0
2024-02-15 13:15:00,Cedar Ln,57,22,3,Cloudy,0
2024-02-15 13:30:00,Elm Ave,56,11,3,Clear,0
2024-02-15 13:45:00,Elm Ave,45,11,4,Cloudy,0
2024-02-15 14:00:00,Pine St,60,16,7,Rain,0
2024-02-15 14:15:00,Main St,60,16,8,Fog,0
2024-02-15 14:30:00,Maple Dr,53,9,7,Rain,0
2024-02-15 14:45:00,Elm Ave,50,6,4,Snow,0
2024-02-15 15:00:00,Elm Ave,50,19,5,Cloudy,0
2024-02-15 15:15:00,Pine St,42,16,10,Fog,0
2024-02-15 15:30:00,Main St,42,19,4,Clear,0
2024-02-15 15:45:00,Cedar Ln,73,11,7,Snow,0
2024-02-15 16:00:00,Oak Rd,45,10,7,Cloudy,1
2024-02-15 16:15:00,Elm Ave,52,19,5,Rain,0
2024-02-15 16:30:00,2nd Ave,44,14,2,Rain,0
2024-02-15 16:45:00,5th Blvd,64,10,6,Clear,1
2024-02-15 17:00:00,Pine St,54,15,2,Cloudy,0
2024-02-15 17:15:00,Cedar Ln,48,9,4,Rain,0
2024-02-15 17:30:00,Elm Ave,43,15,6,Cloudy,0
2024-02-15 17:45:00,Cedar Ln,52,11,7,Snow,0
2024-02-15 18:00:00,2nd Ave,56,11,6,Cloudy,0
2024-02-15 18:15:00,2nd Ave,46,17,7,Snow,0
2024-02-15 18:30:00,Maple Dr,42,12,6,Cloudy,0
2024-02-15 18:45:00,5th Blvd,53,18,4,Rain,1
2024-02-15 19:00:00,Pine St,61,17,4,Rain,0
2024-02-15 19:15:00,2nd Ave,45,16,4,Fog,0
2024-02-15 19:30:00,Oak Rd,49,17,6,Fog,0
2024-02-15 19:45:00,Elm Ave,54,15,6,Clear,0
2024-02-15 20:00:00,Cedar Ln,45,16,3,Snow,0
2024-02-15 20:15:00,2nd Ave,48,8,3,Cloudy,0
2024-02-15 20:30:00,Main St,57,14,4,Fog,0
2024-02-15 20:45:00,Maple Dr,44,17,3,Snow,0
2024-02-15 21:00:00,Main St,50,17,7,Snow,0
2024-02-15 21:15:00,Main St,42,10,6,Clear,0
2024-02-15 21:30:00,Maple Dr,48,25,4,Snow,0
2024-02-15 21:45:00,Elm Ave,57,21,1,Fog,0
2024-02-15 22:00:00,5th Blvd,51,16,7,Snow,0
2024-02-15 22:15:00,Pine St,57,18,2,Snow,0
2024-02-15 22:30:00,Pine St,55,15,6,Fog,0
2024-02-15 22:45:00,5th Blvd,45,10,6,Cloudy,0
2024-02-15 23:00:00,Maple Dr,50,20,9,Fog,0
2024-02-15 23:15:00,Maple Dr,44,14,3,Cloudy,0
2024-02-15 23:30:00,Oak Rd,56,20,10,Clear,0
2024-02-15 23:45:00,Elm Ave,53,20,2,Snow,0
2024-02-16 00:00:00,5th Blvd,44,12,4,Rain,0
2024-02-16 00:15:00,Main St,44,15,8,Clear,0
2024-02-16 00:30:00,Cedar Ln,52,11,5,Clear,0
2024-02-16 00:45:00,Oak Rd,51,16,8,Rain,0
2024-02-16 01:00:00,Elm Ave,46,15,6,Clear,0
2024-02-16 01:15:00,Pine St,31,17,9,Cloudy,0
2024-02-16 01:30:00,5th Blvd,55,17,8,Cloudy,0
2024-02-16 01:45:00,Main St,57,12,1,Cloudy,0
2024-02-16 02:00:00,5th Blvd,49,18,4,Cloudy,0
2024-02-16 02:15:00,Cedar Ln,55,16,3,Fog,0
2024-02-16 02:30:00,5th Blvd,40,11,7,Snow,0
2024-02-16 02:45:00,Oak Rd,46,25,4,Clear,0
2024-02-16 03:00:00,Elm Ave,53,13,4,Snow,0
2024-02-16 03:15:00,Oak Rd,52,13,6,Clear,0
2024-02-16 03:30:00,2nd Ave,55,18,3,Rain,0
2024-02-16 03:45:00,2nd Ave,51,12,6,Cloudy,0
2024-02-16 04:00:00,Pine St,59,18,7,Cloudy,0
2024-02-16 04:15:00,5th Blvd,48,15,8,Snow,0
2024-02-16 04:30:00,Oak Rd,52,19,9,Rain,1
2024-02-16 04:45:00,Oak Rd,60,20,1,Cloudy,0
2024-02-16 05:00:00,Oak Rd,55,16,5,Clear,0
2024-02-16 05:15:00,2nd Ave,66,12,6,Snow,0
2024-02-16 05:30:00,Main St,52,12,9,Cloudy,0
2024-02-16 05:45:00,Pine St,46,12,7,Fog,0
2024-02-16 06:00:00,Maple Dr,51,20,3,Rain,0
2024-02-16 06:15:00,Main St,39,12,3,Rain,0
2024-02-16 06:30:00,Oak Rd,55,16,4,Cloudy,0
2024-02-16 06:45:00,2nd Ave,61,13,6,Fog,0
2024-02-16 07:00:00,Pine St,46,18,6,Rain,0
2024-02-16 07:15:00,Cedar Ln,49,13,3,Cloudy,0
2024-02-16 07:30:00,Elm Ave,52,17,7,Fog,0
2024-02-16 07:45:00,Elm Ave,55,11,5,Rain,0
2024-02-16 08:00:00,Main St,39,12,3,Fog,0
2024-02-16 08:15:00,Pine St,58,16,7,Fog,0
2024-02-16 08:30:00,Oak Rd,63,16,7,Cloudy,0
2024-02-16 08:45:00,2nd Ave,53,12,4,Fog,0
2024-02-16 09:00:00,Elm Ave,46,8,2,Cloudy,0
2024-02-16 09:15:00,Main St,41,17,8,Fog,0
2024-02-16 09:30:00,Oak Rd,49,18,4,Rain,0
2024-02-16 09:45:00,Maple Dr,51,10,5,Fog,0
2024-02-16 10:00:00,Cedar Ln,57,8,5,Rain,0
2024-02-16 10:15:00,Cedar Ln,56,14,2,Clear,0
2024-02-16 10:30:00,Main St,48,18,3,Clear,0
2024-02-16 10:45:00,Maple Dr,59,19,4,Cloudy,0
2024-02-16 11:00:00,Maple Dr,51,14,2,Cloudy,0
2024-02-16 11:15:00,5th Blvd,39,22,1,Rain,0
2024-02-16 11:30:00,Pine St,43,16,4,Fog,0
2024-02-16 11:45:00,5th Blvd,53,16,4,Rain,0
2024-02-16 12:00:00,5th Blvd,48,13,7,Rain,0
2024-02-16 12:15:00,Main St,53,18,7,Clear,0
2024-02-16 12:30:00,5th Blvd,55,16,5,Clear,0
2024-02-16 12:45:00,Elm Ave,51,19,3,Rain,0
2024-02-16 13:00:00,Cedar Ln,41,13,6,Rain,0
2024-02-16 13:15:00,Main St,48,15,4,Cloudy,0
2024-02-16 13:30:00,5th Blvd,63,20,5,Cloudy,0
2024-02-16 13:45:00,Pine St,41,8,5,Snow,0
2024-02-16 14:00:00,Cedar Ln,47,17,3,Fog,0
2024-02-16 14:15:00,2nd Ave,52,10,2,Snow,0
2024-02-16 14:30:00,Elm Ave,58,16,4,Cloudy,0
2024-02-16 14:45:00,Cedar Ln,43,14,4,Clear,0
2024-02-16 15:00:00,2nd Ave,51,16,2,Snow,0
2024-02-16 15:15:00,5th Blvd,44,15,6,Cloudy,0
2024-02-16 15:30:00,Maple Dr,47,11,0,Clear,0
2024-02-16 15:45:00,Cedar Ln,49,8,7,Snow,0
2024-02-16 16:00:00,5th Blvd,55,21,6,Rain,0
2024-02-16 16:15:00,Maple Dr,51,9,6,Cloudy,0
2024-02-16 16:30:00,Oak Rd,49,20,7,Rain,0
2024-02-16 16:45:00,Main St,43,11,3,Fog,0
2024-02-16 17:00:00,Main St,60,18,3,Rain,0
2024-02-16 17:15:00,Elm Ave,64,21,8,Rain,0
2024-02-16 17:30:00,Oak Rd,58,11,7,Clear,0
2024-02-16 17:45:00,2nd Ave,47,10,6,Clear,0
2024-02-16 18:00:00,Maple Dr,49,11,1,Fog,1
2024-02-16 18:15:00,2nd Ave,49,8,3,Rain,0
2024-02-16 18:30:00,5th Blvd,49,11,7,Cloudy,0
2024-02-16 18:45:00,Oak Rd,60,13,4,Rain,0
2024-02-16 19:00:00,5th Blvd,52,19,4,Snow,0
2024-02-16 19:15:00,Cedar Ln,54,18,3,Snow,0
2024-02-16 19:30:00,Main St,61,11,1,Cloudy,0
2024-02-16 19:45:00,Main St,43,13,5,Rain,0
2024-02-16 20:00:00,5th Blvd,59,17,5,Clear,0
2024-02-16 20:15:00,2nd Ave,43,10,7,Clear,0
2024-02-16 20:30:00,2nd Ave,49,11,4,Snow,0
2024-02-16 20:45:00,Pine St,44,15,5,Fog,0
2024-02-16 21:00:00,Elm Ave,49,11,6,Cloudy,0
2024-02-16 21:15:00,Oak Rd,49,13,5,Snow,0
2024-02-16 21:30:00,Maple Dr,57,12,5,Rain,0
2024-02-16 21:45:00,Cedar Ln,55,16,7,Clear,0
2024-02-16 22:00:00,Elm Ave,67,17,5,Rain,0
2024-02-16 22:15:00,Elm Ave,60,20,7,Rain,0
2024-02-16 22:30:00,Pine St,55,18,1,Cloudy,0
2024-02-16 22:45:00,Cedar Ln,43,15,6,Snow,0
2024-02-16 23:00:00,Oak Rd,39,14,5,Snow,0
2024-02-16 23:15:00,2nd Ave,53,15,4,Snow,0
2024-02-16 23:30:00,Pine St,53,10,6,Snow,0
2024-02-16 23:45:00,Pine St,51,17,5,Fog,0
2024-02-17 00:00:00,Elm Ave,64,16,1,Rain,0
2024-02-17 00:15:00,Cedar Ln,73,15,8,Clear,0
2024-02-17 00:30:00,Main St,45,12,7,Cloudy,0
2024-02-17 00:45:00,2nd Ave,54,16,5,Rain,0
2024-02-17 01:00:00,2nd Ave,50,23,8,Cloudy,0
2024-02-17 01:15:00,Elm Ave,54,18,3,Rain,0
2024-02-17 01:30:00,2nd Ave,47,11,2,Snow,0
2024-02-17 01:45:00,5th Blvd,42,14,3,Rain,0
2024-02-17 02:00:00,Main St,47,10,7,Snow,0
2024-02-17 02:15:00,Elm Ave,56,15,8,Rain,0
2024-02-17 02:30:00,Elm Ave,47,17,5,Cloudy,0
2024-02-17 02:45:00,Maple Dr,56,11,4,Clear,0
2024-02-17 03:00:00,Maple Dr,44,14,2,Rain,0
2024-02-17 03:15:00,5th Blvd,42,12,6,Clear,0
2024-02-17 03:30:00,5th Blvd,44,9,6,Cloudy,0
2024-02-17 03:45:00,Elm Ave,49,16,7,Clear,0
2024-02-17 04:00:00,Main St,49,19,7,Fog,0
2024-02-17 04:15:00,Oak Rd,48,17,1,Snow,0
2024-02-17 04:30:00,Oak Rd,51,21,7,Snow,0
2024-02-17 04:45:00,Pine St,42,14,8,Snow,0
2024-02-17 05:00:00,Oak Rd,43,8,3,Clear,0
2024-02-17 05:15:00,5th Blvd,47,21,8,Rain,0
2024-02-17 05:30:00,Pine St,34,9,7,Cloudy,0
2024-02-17 05:45:00,Main St,54,17,5,Clear,0
2024-02-17 06:00:00,Elm Ave,57,15,5,Cloudy,0
2024-02-17 06:15:00,Maple Dr,52,16,1,Cloudy,0
2024-02-17 06:30:00,Maple Dr,50,11,4,Cloudy,0
2024-02-17 06:45:00,Main St,49,16,6,Rain,0
2024-02-17 07:00:00,Pine St,49,13,6,Fog,0
2024-02-17 07:15:00,Main St,43,16,4,Snow,0
2024-02-17 07:30:00,2nd Ave,46,13,6,Fog,0
2024-02-17 07:45:00,Pine St,57,13,3,Cloudy,0
2024-02-17 08:00:00,Elm Ave,68,20,3,Clear,0
2024-02-17 08:15:00,Pine St,62,15,4,Snow,0
2024-02-17 08:30:00,Main St,55,18,4,Cloudy,0
2024-02-17 08:45:00,Main St,44,18,3,Rain,0
2024-02-17 09:00:00,2nd Ave,55,9,4,Cloudy,0
2024-02-17 09:15:00,Maple Dr,56,19,6,Fog,0
2024-02-17 09:30:00,Maple Dr,57,17,3,Rain,0
2024-02-17 09:45:00,Main St,42,10,4,Clear,0
2024-02-17 10:00:00,Main St,48,16,2,Cloudy,0
2024-02-17 10:15:00,Elm Ave,56,12,5,Rain,0
2024-02-17 10:30:00,2nd Ave,47,9,6,Clear,0
2024-02-17 10:45:00,2nd Ave,45,27,4,Clear,0
2024-02-17 11:00:00,Cedar Ln,56,8,4,Rain,0
2024-02-17 11:15:00,Main St,53,14,2,Rain,0
2024-02-17 11:30:00,Elm Ave,40,9,5,Snow,0
2024-02-17 11:45:00,Cedar Ln,54,11,7,Clear,0
2024-02-17 12:00:00,Pine St,60,10,11,Snow,0
2024-02-17 12:15:00,Maple Dr,43,19,3,Cloudy,0
2024-02-17 12:30:00,2nd Ave,50,9,5,Snow,0
2024-02-17 12:45:00,Pine St,67,16,4,Clear,0
2024-02-17 13:00:00,Elm Ave,54,15,5,Rain,0
2024-02-17 13:15:00,2nd Ave,58,15,9,Fog,0
2024-02-17 13:30:00,Oak Rd,44,15,4,Clear,0
2024-02-17 13:45:00,Maple Dr,47,14,12,Fog,0
2024-02-17 14:00:00,5th Blvd,51,20,4,Fog,0
2024-02-17 14:15:00,5th Blvd,53,16,5,Clear,0
2024-02-17 14:30:00,2nd Ave,59,18,2,Cloudy,0
2024-02-17 14:45:00,2nd Ave,59,14,7,Cloudy,1
2024-02-17 15:00:00,Elm Ave,41,21,7,Cloudy,0
2024-02-17 15:15:00,5th Blvd,52,19,3,Fog,0
2024-02-17 15:30:00,Elm Ave,64,12,6,Snow,0
2024-02-17 15:45:00,Oak Rd,50,17,9,Fog,0
2024-02-17 16:00:00,Maple Dr,53,5,8,Rain,0
2024-02-17 16:15:00,Oak Rd,45,12,3,Clear,0
2024-02-17 16:30:00,Maple Dr,54,11,8,Rain,0
2024-02-17 16:45:00,Cedar Ln,57,14,4,Rain,0
2024-02-17 17:00:00,5th Blvd,66,22,3,Cloudy,0
2024-02-17 17:15:00,Main St,40,14,4,Clear,0
2024-02-17 17:30:00,Oak Rd,50,15,3,Clear,0
2024-02-17 17:45:00,Maple Dr,36,12,6,Cloudy,0
2024-02-17 18:00:00,2nd Ave,52,15,5,Rain,0
2024-02-17 18:15:00,Cedar Ln,61,16,4,Snow,0
2024-02-17 18:30:00,Oak Rd,49,12,2,Fog,0
2024-02-17 18:45:00,Cedar Ln,47,19,4,Snow,0
2024-02-17 19:00:00,Pine St,48,8,6,Rain,0
2024-02-17 19:15:00,Elm Ave,50,10,3,Cloudy,0
2024-02-17 19:30:00,2nd Ave,35,24,1,Fog,0
2024-02-17 19:45:00,Maple Dr,57,15,5,Fog,0
2024-02-17 20:00:00,5th Blvd,59,16,4,Clear,0
2024-02-17 20:15:00,Oak Rd,58,12,7,Rain,0
2024-02-17 20:30:00,Maple Dr,52,18,4,Rain,0
2024-02-17 20:45:00,Maple Dr,36,18,7,Snow,0
2024-02-17 21:00:00,Elm Ave,41,9,3,Clear,0
2024-02-17 21:15:00,2nd Ave,50,10,6,Clear,0
2024-02-17 21:30:00,Maple Dr,57,12,6,Fog,0
2024-02-17 21:45:00,Maple Dr,52,13,3,Rain,0
2024-02-17 22:00:00,Main St,49,15,8,Rain,0
2024-02-17 22:15:00,Oak Rd,58,9,8,Fog,0
2024-02-17 22:30:00,5th Blvd,59,13,4,Cloudy,0
2024-02-17 22:45:00,5th Blvd,40,11,5,Cloudy,0
2024-02-17 23:00:00,Oak Rd,52,15,5,Fog,0
2024-02-17 23:15:00,Pine St,55,12,5,Snow,0
2024-02-17 23:30:00,2nd Ave,46,12,4,Cloudy,0
2024-02-17 23:45:00,2nd Ave,55,13,5,Snow,0
2024-02-18 00:00:00,Elm Ave,58,21,3,Rain,0
2024-02-18 00:15:00,Cedar Ln,52,15,4,Fog,0
2024-02-18 00:30:00,Maple Dr,59,15,5,Rain,0
2024-02-18 00:45:00,Main St,43,16,6,Snow,0
2024-02-18 01:00:00,Cedar Ln,49,12,5,Clear,0
2024-02-18 01:15:00,Maple Dr,61,10,6,Snow,0
2024-02-18 01:30:00,5th Blvd,26,13,8,Snow,0
2024-02-18 01:45:00,Maple Dr,52,17,4,Cloudy,0
2024-02-18 02:00:00,Main St,46,17,6,Cloudy,0
2024-02-18 02:15:00,Maple Dr,47,17,8,Clear,0
2024-02-18 02:30:00,2nd Ave,42,14,5,Clear,0
2024-02-18 02:45:00,5th Blvd,44,8,4,Fog,0
2024-02-18 03:00:00,Pine St,59,14,4,Snow,0
2024-02-18 03:15:00,Elm Ave,48,15,2,Clear,0
2024-02-18 03:30:00,Elm Ave,51,15,7,Snow,0
2024-02-18 03:45:00,Elm Ave,46,14,4,Snow,0
2024-02-18 04:00:00,Maple Dr,50,20,8,Snow,0
2024-02-18 04:15:00,5th Blvd,60,12,1,Rain,0
2024-02-18 04:30:00,Cedar Ln,41,8,6,Rain,0
2024-02-18 04:45:00,Main St,53,13,2,Clear,0
2024-02-18 05:00:00,Maple Dr,48,19,4,Cloudy,0
2024-02-18 05:15:00,5th Blvd,44,14,10,Clear,0
2024-02-18 05:30:00,2nd Ave,55,18,2,Fog,0
2024-02-18 05:45:00,Oak Rd,64,11,8,Fog,0
2024-02-18 06:00:00,Pine St,49,13,12,Snow,0
2024-02-18 06:15:00,2nd Ave,54,19,8,Snow,0
2024-02-18 06:30:00,5th Blvd,60,13,4,Rain,0
2024-02-18 06:45:00,Maple Dr,46,18,5,Cloudy,0
2024-02-18 07:00:00,Cedar Ln,31,15,14,Fog,0
2024-02-18 07:15:00,5th Blvd,59,16,5,Clear,0
2024-02-18 07:30:00,Oak Rd,53,14,4,Rain,0
2024-02-18 07:45:00,5th Blvd,58,17,8,Snow,0
2024-02-18 08:00:00,Pine St,59,14,4,Cloudy,0
2024-02-18 08:15:00,Oak Rd,63,16,8,Fog,0
2024-02-18 08:30:00,Main St,45,10,5,Cloudy,0
2024-02-18 08:45:00,Maple Dr,51,15,2,Fog,0
2024-02-18 09:00:00,Main St,52,12,11,Cloudy,0
2024-02-18 09:15:00,Oak Rd,53,24,3,Rain,0
2024-02-18 09:30:00,Pine St,54,10,5,Snow,0
2024-02-18 09:45:00,Main St,50,10,5,Clear,0
2024-02-18 10:00:00,Maple Dr,68,18,9,Cloudy,0
2024-02-18 10:15:00,Cedar Ln,48,13,4,Rain,0
2024-02-18 10:30:00,Maple Dr,54,13,1,Cloudy,0
2024-02-18 10:45:00,Pine St,61,11,6,Snow,0
2024-02-18 11:00:00,Oak Rd,49,13,4,Snow,0
2024-02-18 11:15:00,5th Blvd,41,16,4,Clear,0
2024-02-18 11:30:00,Cedar Ln,58,19,5,Fog,0
2024-02-18 11:45:00,Pine St,45,19,5,Clear,0
2024-02-18 12:00:00,Pine St,48,15,6,Rain,0
2024-02-18 12:15:00,Maple Dr,52,23,4,Cloudy,0
2024-02-18 12:30:00,Pine St,62,12,3,Rain,0
2024-02-18 12:45:00,Oak Rd,51,11,8,Snow,0
2024-02-18 13:00:00,Cedar Ln,62,17,5,Rain,0
2024-02-18 13:15:00,2nd Ave,47,16,7,Clear,0
2024-02-18 13:30:00,Maple Dr,48,13,6,Fog,0
2024-02-18 13:45:00,2nd Ave,53,18,5,Clear,0
2024-02-18 14:00:00,2nd Ave,52,15,5,Rain,0
2024-02-18 14:15:00,5th Blvd,42,14,6,Clear,0
2024-02-18 14:30:00,Oak Rd,56,13,5,Clear,1
2024-02-18 14:45:00,5th Blvd,30,18,5,Snow,0
2024-02-18 15:00:00,Elm Ave,34,12,5,Snow,0
2024-02-18 15:15:00,Oak Rd,50,21,7,Rain,0
2024-02-18 15:30:00,5th Blvd,45,18,4,Snow,0
2024-02-18 15:45:00,2nd Ave,47,18,4,Clear,0
2024-02-18 16:00:00,5th Blvd,46,17,7,Clear,0
2024-02-18 16:15:00,Oak Rd,48,24,5,Fog,0
2024-02-18 16:30:00,Elm Ave,41,12,7,Fog,0
2024-02-18 16:45:00,Oak Rd,47,20,10,Snow,0
2024-02-18 17:00:00,2nd Ave,55,15,7,Cloudy,0
2024-02-18 17:15:00,2nd Ave,61,15,3,Fog,0
2024-02-18 17:30:00,Cedar Ln,49,13,6,Rain,0
2024-02-18 17:45:00,Maple Dr,66,18,3,Fog,0
2024-02-18 18:00:00,Elm Ave,32,16,4,Snow,0
2024-02-18 18:15:00,Oak Rd,49,9,6,Fog,0
2024-02-18 18:30:00,Cedar Ln,54,20,4,Fog,0
2024-02-18 18:45:00,Oak Rd,45,9,4,Clear,0
2024-02-18 19:00:00,Oak Rd,56,11,3,Snow,0
2024-02-18 19:15:00,Pine St,55,11,5,Rain,0
2024-02-18 19:30:00,5th Blvd,56,15,6,Snow,0
2024-02-18 19:45:00,Pine St,45,17,5,Fog,0
2024-02-18 20:00:00,Cedar Ln,53,13,6,Fog,0
2024-02-18 20:15:00,Main St,51,15,8,Rain,0
2024-02-18 20:30:00,2nd Ave,63,12,4,Rain,0
2024-02-18 20:45:00,2nd Ave,56,12,4,Snow,0
2024-02-18 21:00:00,Maple Dr,55,12,6,Clear,0
2024-02-18 21:15:00,2nd Ave,47,17,4,Clear,0
2024-02-18 21:30:00,Oak Rd,58,19,5,Fog,0
2024-02-18 21:45:00,Main St,49,22,6,Rain,0
2024-02-18 22:00:00,Oak Rd,56,21,11,Fog,0
2024-02-18 22:15:00,Maple Dr,46,18,3,Fog,0
2024-02-18 22:30:00,2nd Ave,51,13,7,Fog,0
2024-02-18 22:45:00,Oak Rd,46,16,5,Rain,0
2024-02-18 23:00:00,5th Blvd,44,15,4,Fog,0
2024-02-18 23:15:00,Pine St,49,12,5,Clear,0
2024-02-18 23:30:00,5th Blvd,47,13,2,Rain,0
2024-02-18 23:45:00,5th Blvd,58,23,6,Cloudy,1
2024-02-19 00:00:00,Oak Rd,65,11,3,Snow,0
2024-02-19 00:15:00,Main St,53,11,10,Fog,0
2024-02-19 00:30:00,5th Blvd,44,16,6,Rain,0
2024-02-19 00:45:00,Pine St,58,18,5,Clear,0
2024-02-19 01:00:00,Oak Rd,46,27,1,Snow,0
2024-02-19 01:15:00,Oak Rd,36,21,9,Fog,0
2024-02-19 01:30:00,2nd Ave,50,14,3,Fog,0
2024-02-19 01:45:00,Main St,58,12,4,Rain,0
2024-02-19 02:00:00,2nd Ave,65,15,6,Clear,0
2024-02-19 02:15:00,Pine St,64,15,5,Cloudy,0
2024-02-19 02:30:00,Main St,53,15,2,Cloudy,0
2024-02-19 02:45:00,Oak Rd,57,15,8,Rain,0
2024-02-19 03:00:00,Oak Rd,39,31,6,Fog,0
2024-02-19 03:15:00,Maple Dr,45,15,3,Snow,0
2024-02-19 03:30:00,Elm Ave,52,10,4,Cloudy,0
2024-02-19 03:45:00,Oak Rd,43,12,3,Cloudy,0
2024-02-19 04:00:00,Elm Ave,41,15,5,Cloudy,1
2024-02-19 04:15:00,Main St,58,15,4,Fog,0
2024-02-19 04:30:00,5th Blvd,50,20,8,Rain,0
2024-02-19 04:45:00,Elm Ave,44,12,5,Clear,0
2024-02-19 05:00:00,Oak Rd,52,16,5,Fog,0
2024-02-19 05:15:00,Oak Rd,56,13,5,Fog,0
2024-02-19 05:30:00,2nd Ave,41,9,6,Fog,0
2024-02-19 05:45:00,Pine St,53,16,3,Rain,0
2024-02-19 06:00:00,Pine St,58,11,2,Fog,0
2024-02-19 06:15:00,2nd Ave,49,14,4,Snow,0
2024-02-19 06:30:00,Pine St,48,19,7,Rain,0
2024-02-19 06:45:00,Main St,36,10,3,Cloudy,0
2024-02-19 07:00:00,Elm Ave,48,17,5,Fog,0
2024-02-19 07:15:00,Oak Rd,45,12,4,Fog,0
2024-02-19 07:30:00,Cedar Ln,57,18,6,Rain,0
2024-02-19 07:45:00,Oak Rd,40,18,5,Clear,0
2024-02-19 08:00:00,Maple Dr,43,17,6,Cloudy,0
2024-02-19 08:15:00,Main St,51,17,6,Snow,0
2024-02-19 08:30:00,Oak Rd,49,16,5,Cloudy,0
2024-02-19 08:45:00,2nd Ave,44,18,4,Cloudy,0
2024-02-19 09:00:00,Elm Ave,42,11,3,Snow,0
2024-02-19 09:15:00,Maple Dr,43,20,6,Rain,1
2024-02-19 09:30:00,Elm Ave,49,9,6,Cloudy,0
2024-02-19 09:45:00,Pine St,47,13,0,Fog,0
2024-02-19 10:00:00,Cedar Ln,51,10,3,Clear,0
2024-02-19 10:15:00,2nd Ave,60,18,5,Clear,0
2024-02-19 10:30:00,2nd Ave,45,13,3,Clear,0
2024-02-19 10:45:00,Pine St,52,11,2,Snow,0
2024-02-19 11:00:00,Main St,54,6,5,Fog,0
2024-02-19 11:15:00,5th Blvd,63,15,7,Clear,0
2024-02-19 11:30:00,Pine St,41,18,7,Fog,0
2024-02-19 11:45:00,Cedar Ln,51,18,4,Cloudy,0
2024-02-19 12:00:00,Pine St,41,15,3,Snow,0
2024-02-19 12:15:00,Main St,45,13,8,Cloudy,0
2024-02-19 12:30:00,5th Blvd,57,12,5,Clear,0
2024-02-19 12:45:00,Pine St,45,19,5,Rain,0
2024-02-19 13:00:00,Maple Dr,70,14,6,Fog,0
2024-02-19 13:15:00,Maple Dr,60,14,7,Cloudy,0
2024-02-19 13:30:00,Elm Ave,65,13,4,Clear,0
2024-02-19 13:45:00,Main St,49,21,6,Snow,0
2024-02-19 14:00:00,Maple Dr,52,25,4,Cloudy,0
2024-02-19 14:15:00,2nd Ave,51,20,6,Cloudy,0
2024-02-19 14:30:00,Pine St,32,12,2,Cloudy,1
2024-02-19 14:45:00,Oak Rd,49,13,5,Snow,0
2024-02-19 15:00:00,Maple Dr,53,20,3,Rain,0
2024-02-19 15:15:00,Elm Ave,49,25,3,Rain,0
2024-02-19 15:30:00,5th Blvd,51,10,3,Fog,0
2024-02-19 15:45:00,Main St,67,12,8,Fog,0
2024-02-19 16:00:00,5th Blvd,54,15,4,Snow,0
